Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OperatorSkillScore,RequiredSkillByRole,Name,Email,Phone Number,Skills
20,No,Non-Travel,522,Production,32,1,Food Technology,1,639,1,Female,63,2,2,Logistics & Supply Chain Coordinator,4,Divorced,59244,9385,5,No,20,4,3,2,29,5,4,18,10,9,9,0.200864167,0.35,Vivek Bose,vivek.bose729@example.com,916000000000.0,
40,No,Rarely,202,Quality Control,19,3,Food Technology,1,640,3,Female,73,1,1,Milk Processing Operator,4,Divorced,25942,16862,3,No,13,3,2,1,21,0,2,1,1,13,4,0.789905162,0.45,Priya Pillai,priya.pillai957@example.com,917000000000.0,
25,No,Non-Travel,405,Farm Operations,2,2,Food Technology,1,641,2,Female,93,1,1,Cold Storage Supervisor,1,Divorced,70697,10464,5,Yes,15,1,2,1,18,5,4,2,0,9,4,0.554273604,0.4,Ankit Joshi,ankit.joshi876@example.com,917000000000.0,
47,No,Frequently,239,Logistics,10,3,Biotechnology,1,642,1,Male,105,3,3,Dairy Lab Technician,3,Married,22693,6881,6,No,14,2,4,0,30,5,2,13,1,3,4,0.522983944,0.55,Nisha Mehta,nisha.mehta109@example.com,920000000000.0,
36,No,Rarely,258,Farm Operations,17,3,Food Technology,1,643,4,Male,139,2,4,Milk Processing Operator,4,Divorced,76751,18018,2,No,12,1,1,1,19,3,1,21,13,14,8,0.367075375,0.45,Arjun Trivedi,arjun.trivedi367@example.com,917000000000.0,
24,No,Frequently,1150,Logistics,37,1,Food Technology,1,644,1,Male,144,1,4,Cheese Production Technician,1,Divorced,101098,17691,7,No,16,2,2,0,18,1,1,24,12,4,8,0.513127529,0.5,Pooja Bose,pooja.bose152@example.com,919000000000.0,
50,Yes,Frequently,773,Logistics,12,4,Mechanical Engineering,1,645,3,Male,100,2,2,Milk Processing Operator,1,Married,26259,11367,6,No,12,2,4,2,1,1,2,3,4,10,14,0.865299005,0.45,Karan Iyer,karan.iyer200@example.com,919000000000.0,
24,No,Rarely,843,Farm Operations,6,4,Food Technology,1,646,1,Female,81,4,4,Packaging Machine Operator,1,Divorced,24942,2413,0,No,22,3,4,1,39,2,2,21,1,2,8,0.347551344,0.4,Amit Pillai,amit.pillai100@example.com,919000000000.0,
57,No,Non-Travel,1042,Farm Operations,22,1,Dairy Science,1,647,4,Male,99,2,3,Cheese Production Technician,3,Married,67419,19934,5,No,23,1,2,1,38,2,1,16,18,4,13,0.325328867,0.5,Dev Bose,dev.bose203@example.com,920000000000.0,
22,No,Frequently,1345,Quality Control,32,1,Biotechnology,1,648,4,Male,90,3,2,Milk Processing Operator,3,Single,76105,16714,6,No,24,3,2,2,26,4,4,27,16,7,5,0.369327413,0.45,Sneha Desai,sneha.desai438@example.com,918000000000.0,
42,No,Rarely,818,Farm Operations,41,1,Logistics,1,649,3,Female,115,1,2,Maintenance Engineer,3,Divorced,85907,9141,3,No,22,3,3,2,7,3,4,5,10,2,19,0.586283936,0.6,Ankit Joshi,ankit.joshi902@example.com,920000000000.0,
56,Yes,Frequently,295,Quality Control,20,1,Mechanical Engineering,1,650,4,Male,74,4,2,Maintenance Engineer,3,Married,47383,15182,1,No,11,3,1,0,26,2,4,27,15,14,7,0.851209871,0.6,Amit Sharma,amit.sharma722@example.com,919000000000.0,
56,No,Non-Travel,1458,Quality Control,1,1,Biotechnology,1,651,2,Female,110,1,4,Cheese Production Technician,2,Single,43404,18225,9,No,23,1,3,1,14,2,4,18,19,13,1,0.601717114,0.5,Dev Bose,dev.bose814@example.com,917000000000.0,
29,No,Rarely,1097,Quality Control,47,2,Biotechnology,1,652,4,Female,115,4,4,Milk Processing Operator,3,Divorced,92656,3946,8,No,13,2,3,2,11,3,3,8,17,12,4,0.370437734,0.45,Sneha Desai,sneha.desai918@example.com,920000000000.0,
29,No,Non-Travel,1285,Logistics,6,3,Dairy Science,1,653,2,Female,91,2,4,Dairy Quality Analyst,3,Divorced,25702,2191,6,No,16,2,4,1,13,1,4,3,19,4,16,0.508316621,0.55,Sahil Pillai,sahil.pillai584@example.com,917000000000.0,
38,No,Rarely,1479,Logistics,19,3,Food Technology,1,654,1,Female,114,2,2,Logistics & Supply Chain Coordinator,3,Married,93883,18424,0,No,14,1,4,2,6,4,3,6,7,9,9,0.473280092,0.35,Karan Gandhi,karan.gandhi38@example.com,918000000000.0,
36,No,Frequently,760,Farm Operations,18,3,Dairy Science,1,655,2,Female,85,3,2,Maintenance Engineer,4,Single,76332,16175,7,No,23,2,1,1,16,4,3,3,1,0,13,0.232598629,0.6,Meera Desai,meera.desai129@example.com,919000000000.0,
40,No,Frequently,1104,Logistics,6,4,Food Technology,1,656,2,Male,125,3,1,Dairy Quality Analyst,4,Married,59419,12051,2,Yes,18,1,3,2,25,4,1,10,16,1,17,0.557449294,0.55,Riya Sharma,riya.sharma681@example.com,919000000000.0,
33,No,Rarely,547,Farm Operations,45,2,Food Technology,1,657,1,Male,58,4,1,Farm Liaison Officer,3,Divorced,110576,7892,3,No,19,1,3,1,36,2,1,21,10,2,0,0.288204471,0.3,Amit Mehta,amit.mehta173@example.com,919000000000.0,
28,No,Rarely,870,Logistics,33,3,Biotechnology,1,658,4,Male,85,3,4,Logistics & Supply Chain Coordinator,2,Divorced,108078,5449,4,Yes,24,2,4,0,19,1,2,29,13,0,1,0.789570829,0.35,Meera Trivedi,meera.trivedi847@example.com,919000000000.0,
20,No,Frequently,1347,Production,23,4,Food Technology,1,659,2,Female,141,3,2,Cheese Production Technician,4,Divorced,93844,10327,0,No,16,4,4,1,9,4,4,22,15,12,3,0.584274037,0.5,Sahil Desai,sahil.desai740@example.com,918000000000.0,
32,No,Rarely,516,Production,23,2,Mechanical Engineering,1,660,4,Male,87,3,4,Maintenance Engineer,1,Divorced,59242,7909,5,No,21,3,2,0,18,3,4,1,14,10,12,0.791224538,0.6,Arjun Pillai,arjun.pillai664@example.com,919000000000.0,
23,No,Frequently,918,Farm Operations,26,2,Mechanical Engineering,1,661,1,Male,82,3,4,Dairy Lab Technician,4,Single,54142,14393,9,Yes,23,1,3,0,17,4,1,9,14,11,15,0.869231281,0.55,Amit Reddy,amit.reddy808@example.com,918000000000.0,
20,No,Rarely,1271,Logistics,13,4,Mechanical Engineering,1,662,3,Male,91,2,1,Maintenance Engineer,1,Single,116226,3941,5,No,18,1,1,0,29,0,1,5,2,10,4,0.860231804,0.6,Meera Bose,meera.bose984@example.com,917000000000.0,
59,No,Non-Travel,1359,Logistics,7,2,Biotechnology,1,663,4,Male,110,3,3,Cold Storage Supervisor,4,Married,27393,6221,1,No,23,4,3,1,29,1,1,7,6,8,9,0.270300534,0.4,Karan Kapoor,karan.kapoor513@example.com,919000000000.0,
51,No,Frequently,1424,Quality Control,15,4,Dairy Science,1,664,4,Female,95,2,4,Maintenance Engineer,3,Married,89939,8543,9,Yes,18,1,4,1,24,0,2,14,11,8,16,0.86137195,0.6,Rohit Rana,rohit.rana913@example.com,919000000000.0,
53,Yes,Non-Travel,449,Maintenance,44,3,Logistics,1,665,3,Male,135,2,3,Dairy Lab Technician,4,Married,89082,19942,5,No,21,1,2,0,23,1,4,12,2,4,10,0.757023045,0.55,Dev Trivedi,dev.trivedi467@example.com,919000000000.0,
47,No,Rarely,513,Farm Operations,27,4,Food Technology,1,666,3,Female,138,1,3,Dairy Lab Technician,3,Divorced,48893,16012,7,No,11,2,3,2,9,5,2,28,18,13,4,0.744360674,0.55,Pooja Sharma,pooja.sharma731@example.com,920000000000.0,
50,Yes,Frequently,1006,Maintenance,26,2,Logistics,1,667,1,Female,110,2,2,Cheese Production Technician,3,Married,29388,4121,5,Yes,24,2,1,1,1,3,3,27,9,3,14,0.263089978,0.5,Dev Iyer,dev.iyer287@example.com,918000000000.0,
27,No,Frequently,684,Maintenance,33,3,Dairy Science,1,668,4,Male,67,2,2,Dairy Lab Technician,4,Single,82969,19412,3,No,10,4,4,1,37,5,3,21,7,4,3,0.325660292,0.55,Karan Mehta,karan.mehta643@example.com,919000000000.0,
58,No,Rarely,1434,Farm Operations,15,3,Dairy Science,1,669,4,Female,119,3,4,Maintenance Engineer,1,Married,56660,13726,3,No,20,1,2,1,31,2,4,1,15,3,6,0.882614366,0.6,Priya Bose,priya.bose659@example.com,918000000000.0,
45,No,Rarely,243,Logistics,36,1,Biotechnology,1,670,1,Female,131,2,1,Cheese Production Technician,1,Married,109244,7656,8,Yes,13,3,3,1,34,2,1,19,15,11,9,0.34935911,0.5,Karan Kapoor,karan.kapoor412@example.com,919000000000.0,
53,No,Rarely,770,Farm Operations,45,1,Mechanical Engineering,1,671,4,Female,129,4,1,Milk Processing Operator,4,Single,44726,10967,5,Yes,13,2,1,0,36,5,1,0,11,4,3,0.318337331,0.45,Dev Mehta,dev.mehta43@example.com,917000000000.0,
22,No,Frequently,782,Maintenance,27,2,Mechanical Engineering,1,672,2,Female,64,3,4,Maintenance Engineer,3,Single,99544,17764,7,No,22,3,4,2,6,1,2,14,4,6,19,0.453646133,0.6,Arjun Sharma,arjun.sharma638@example.com,918000000000.0,
31,No,Frequently,1315,Logistics,5,4,Dairy Science,1,673,2,Female,97,3,4,Packaging Machine Operator,1,Divorced,82996,17873,7,No,11,3,1,2,6,4,3,6,19,10,4,0.839349338,0.4,Meera Trivedi,meera.trivedi580@example.com,919000000000.0,
20,No,Rarely,1488,Production,2,4,Biotechnology,1,674,2,Female,121,3,1,Logistics & Supply Chain Coordinator,2,Single,20111,13079,6,Yes,12,4,3,2,26,0,3,23,5,7,4,0.533335424,0.35,Amit Trivedi,amit.trivedi668@example.com,919000000000.0,
24,No,Frequently,1094,Farm Operations,33,2,Biotechnology,1,675,4,Female,62,1,3,Dairy Lab Technician,3,Single,37545,4271,2,Yes,12,4,4,2,9,3,4,25,5,1,10,0.844408603,0.55,Arjun Nair,arjun.nair501@example.com,918000000000.0,
49,No,Rarely,419,Farm Operations,16,3,Food Technology,1,676,2,Male,92,3,4,Farm Liaison Officer,4,Married,60168,3607,9,No,14,1,3,0,32,4,3,17,7,3,18,0.434037146,0.3,Kavya Nair,kavya.nair770@example.com,919000000000.0,
49,No,Rarely,1124,Logistics,23,2,Mechanical Engineering,1,677,2,Male,109,2,3,Cold Storage Supervisor,3,Single,22379,17679,0,No,10,4,2,1,6,2,1,9,16,7,4,0.358570052,0.4,Dev Reddy,dev.reddy433@example.com,917000000000.0,
36,No,Non-Travel,600,Production,38,2,Dairy Science,1,678,1,Female,106,4,4,Packaging Machine Operator,2,Divorced,115773,18989,4,No,18,2,3,1,5,4,1,14,11,6,7,0.546642106,0.4,Kavya Joshi,kavya.joshi736@example.com,918000000000.0,
42,No,Non-Travel,926,Production,16,3,Logistics,1,679,1,Female,120,3,4,Dairy Lab Technician,2,Married,107346,5665,9,No,17,1,2,0,5,5,1,4,13,8,6,0.630833823,0.55,Priya Gandhi,priya.gandhi481@example.com,919000000000.0,
34,No,Frequently,1190,Logistics,14,4,Mechanical Engineering,1,680,3,Male,66,3,3,Maintenance Engineer,1,Divorced,61120,18308,9,No,17,1,3,1,12,5,4,26,1,4,7,0.474049299,0.6,Pooja Pillai,pooja.pillai392@example.com,916000000000.0,
56,No,Rarely,1098,Quality Control,29,2,Food Technology,1,681,3,Male,99,4,3,Cheese Production Technician,2,Single,37809,7852,1,No,12,3,1,0,12,0,2,23,18,5,12,0.442221357,0.5,Ankit Malhotra,ankit.malhotra758@example.com,919000000000.0,
40,No,Frequently,1057,Farm Operations,26,4,Biotechnology,1,682,3,Male,81,3,1,Packaging Machine Operator,3,Divorced,72813,7462,9,No,11,3,1,2,1,2,3,10,5,14,4,0.352641499,0.4,Sahil Trivedi,sahil.trivedi56@example.com,919000000000.0,
33,No,Rarely,1003,Farm Operations,35,2,Dairy Science,1,683,3,Male,71,1,4,Farm Liaison Officer,1,Divorced,94005,6270,1,No,10,3,4,0,18,1,4,7,17,10,17,0.392504736,0.3,Dev Gandhi,dev.gandhi502@example.com,919000000000.0,
21,No,Rarely,689,Maintenance,15,3,Mechanical Engineering,1,684,1,Female,104,2,2,Logistics & Supply Chain Coordinator,2,Single,47967,17697,6,No,21,1,1,1,18,3,2,20,3,7,8,0.671182574,0.35,Riya Rana,riya.rana644@example.com,917000000000.0,
30,No,Rarely,1137,Logistics,3,3,Logistics,1,685,1,Female,106,4,2,Cheese Production Technician,1,Single,29748,19760,2,No,15,4,1,1,37,5,4,7,4,14,1,0.458911477,0.5,Arjun Gandhi,arjun.gandhi604@example.com,917000000000.0,
58,No,Frequently,1043,Maintenance,23,1,Food Technology,1,686,1,Male,62,4,4,Cold Storage Supervisor,1,Married,43424,5462,7,No,22,4,2,1,1,3,3,29,5,11,15,0.255829929,0.4,Meera Joshi,meera.joshi138@example.com,919000000000.0,
57,No,Frequently,1492,Maintenance,29,3,Food Technology,1,687,2,Male,96,1,4,Dairy Quality Analyst,4,Married,106512,17474,8,No,19,4,1,2,25,2,1,5,14,13,13,0.296708773,0.55,Rohit Mehta,rohit.mehta116@example.com,916000000000.0,
53,Yes,Rarely,466,Production,34,1,Mechanical Engineering,1,688,2,Male,136,2,4,Cold Storage Supervisor,1,Married,43914,2347,7,No,10,1,2,0,5,1,2,14,5,14,16,0.460665432,0.4,Karan Desai,karan.desai828@example.com,920000000000.0,
57,No,Frequently,253,Farm Operations,33,2,Logistics,1,689,3,Male,111,1,3,Packaging Machine Operator,1,Single,115603,18384,5,Yes,23,1,2,0,19,5,2,14,7,10,5,0.847151701,0.4,Arjun Pillai,arjun.pillai708@example.com,920000000000.0,
53,No,Non-Travel,727,Maintenance,41,4,Food Technology,1,690,2,Female,103,2,2,Dairy Lab Technician,2,Divorced,98478,2062,4,No,20,1,2,1,22,0,4,4,8,14,2,0.465321183,0.55,Vivek Reddy,vivek.reddy559@example.com,919000000000.0,
37,No,Rarely,815,Production,41,3,Dairy Science,1,691,4,Male,78,1,2,Milk Processing Operator,3,Divorced,39491,3783,2,No,14,1,3,0,14,3,4,12,5,4,16,0.242449454,0.45,Dev Kapoor,dev.kapoor326@example.com,916000000000.0,
49,No,Frequently,1282,Logistics,23,3,Food Technology,1,692,1,Male,71,3,2,Dairy Lab Technician,3,Married,69454,10417,2,Yes,18,1,2,1,5,2,1,13,1,13,12,0.492595981,0.55,Priya Patel,priya.patel55@example.com,916000000000.0,
34,No,Non-Travel,1263,Maintenance,7,3,Logistics,1,693,3,Male,114,1,4,Logistics & Supply Chain Coordinator,2,Married,90069,8566,6,No,20,4,3,0,27,3,4,10,15,8,5,0.668172316,0.35,Sneha Sharma,sneha.sharma790@example.com,920000000000.0,
46,No,Rarely,1460,Farm Operations,3,2,Biotechnology,1,694,3,Female,78,4,3,Packaging Machine Operator,3,Single,71925,19426,4,Yes,18,1,2,2,34,1,3,19,19,3,7,0.615517294,0.4,Priya Reddy,priya.reddy73@example.com,917000000000.0,
53,No,Rarely,1154,Maintenance,32,1,Biotechnology,1,695,4,Female,97,4,4,Milk Processing Operator,1,Divorced,109119,12872,5,No,22,4,3,2,10,0,3,20,0,7,5,0.395162074,0.45,Vivek Reddy,vivek.reddy568@example.com,918000000000.0,
57,No,Frequently,585,Logistics,31,2,Mechanical Engineering,1,696,2,Female,54,4,1,Cheese Production Technician,4,Married,57049,17318,5,Yes,21,1,4,0,7,1,3,11,15,11,15,0.681662246,0.5,Sahil Gandhi,sahil.gandhi564@example.com,919000000000.0,
52,No,Frequently,933,Maintenance,18,4,Logistics,1,697,3,Male,84,1,1,Milk Processing Operator,1,Single,47821,3234,8,No,24,4,4,2,23,5,3,19,0,13,5,0.641437062,0.45,Meera Malhotra,meera.malhotra345@example.com,920000000000.0,
43,No,Non-Travel,915,Farm Operations,43,2,Food Technology,1,698,2,Male,123,4,2,Logistics & Supply Chain Coordinator,1,Married,115797,3984,0,No,13,2,3,2,20,4,1,0,0,2,16,0.320521078,0.35,Rohit Reddy,rohit.reddy695@example.com,918000000000.0,
34,Yes,Rarely,849,Production,7,4,Food Technology,1,699,2,Male,132,4,4,Maintenance Engineer,4,Single,49945,19978,7,Yes,16,2,4,2,35,1,1,2,6,4,2,0.313501502,0.6,Pooja Iyer,pooja.iyer241@example.com,916000000000.0,
49,Yes,Non-Travel,499,Farm Operations,41,3,Biotechnology,1,700,4,Female,120,3,1,Farm Liaison Officer,2,Divorced,37384,3952,9,No,23,4,1,1,6,1,1,7,15,14,11,0.583028157,0.3,Riya Desai,riya.desai565@example.com,919000000000.0,
36,No,Rarely,594,Production,1,4,Biotechnology,1,701,3,Female,95,3,1,Dairy Lab Technician,1,Single,48410,19338,4,Yes,20,2,2,0,4,3,4,22,16,7,5,0.661606993,0.55,Karan Trivedi,karan.trivedi14@example.com,919000000000.0,
24,No,Rarely,1430,Quality Control,14,4,Dairy Science,1,702,2,Male,84,2,4,Packaging Machine Operator,1,Married,97734,5291,5,No,16,2,3,0,28,1,1,11,15,14,6,0.873337409,0.4,Nisha Gandhi,nisha.gandhi432@example.com,916000000000.0,
48,No,Frequently,792,Farm Operations,32,1,Biotechnology,1,703,2,Male,94,2,3,Logistics & Supply Chain Coordinator,2,Married,83766,10548,5,No,13,4,4,1,15,2,2,14,15,9,10,0.495351442,0.35,Karan Bose,karan.bose394@example.com,919000000000.0,
23,No,Rarely,713,Farm Operations,6,4,Dairy Science,1,704,4,Female,62,2,4,Dairy Quality Analyst,1,Divorced,114890,16504,0,Yes,14,1,4,1,5,5,2,22,5,11,8,0.735457468,0.55,Nisha Reddy,nisha.reddy850@example.com,918000000000.0,
29,No,Rarely,1401,Logistics,39,4,Food Technology,1,705,4,Male,59,1,4,Farm Liaison Officer,1,Divorced,27169,13787,2,No,20,1,1,2,13,3,2,26,17,6,15,0.281564523,0.3,Sahil Rana,sahil.rana578@example.com,920000000000.0,
36,No,Rarely,595,Maintenance,10,2,Dairy Science,1,706,2,Male,115,2,3,Logistics & Supply Chain Coordinator,3,Married,60129,2968,5,Yes,18,4,2,0,1,3,4,2,2,0,4,0.822726319,0.35,Amit Mehta,amit.mehta678@example.com,917000000000.0,
29,No,Rarely,570,Production,7,3,Dairy Science,1,707,4,Male,119,1,2,Dairy Quality Analyst,2,Married,117445,18625,8,No,16,3,1,1,24,4,4,24,7,11,14,0.643175279,0.55,Meera Gandhi,meera.gandhi377@example.com,919000000000.0,
36,No,Rarely,1057,Production,26,2,Mechanical Engineering,1,708,2,Female,121,1,2,Dairy Quality Analyst,1,Married,23830,6234,5,No,16,3,3,2,30,5,1,21,3,3,3,0.640321232,0.55,Dev Sharma,dev.sharma689@example.com,919000000000.0,
39,No,Non-Travel,990,Logistics,34,2,Biotechnology,1,709,3,Male,149,2,2,Dairy Quality Analyst,1,Divorced,76306,10338,5,No,19,2,4,0,12,2,3,7,3,1,4,0.299709844,0.55,Riya Patel,riya.patel917@example.com,916000000000.0,
43,No,Rarely,857,Logistics,30,3,Dairy Science,1,710,1,Male,74,2,3,Maintenance Engineer,4,Married,106940,9349,0,No,16,3,4,2,17,5,2,23,16,1,6,0.227708611,0.6,Ankit Mehta,ankit.mehta823@example.com,918000000000.0,
24,No,Frequently,935,Maintenance,36,3,Food Technology,1,711,4,Male,93,1,1,Milk Processing Operator,4,Divorced,85267,15368,8,No,24,2,4,0,16,1,4,18,4,12,2,0.691014397,0.45,Amit Nair,amit.nair558@example.com,918000000000.0,
53,Yes,Frequently,583,Maintenance,21,4,Logistics,1,712,1,Male,109,3,3,Cold Storage Supervisor,4,Married,47757,17201,3,No,18,1,1,2,27,4,2,19,13,14,3,0.281939521,0.4,Meera Sharma,meera.sharma750@example.com,918000000000.0,
25,No,Non-Travel,261,Farm Operations,17,4,Dairy Science,1,713,2,Female,96,4,4,Dairy Lab Technician,1,Single,83867,18070,1,No,14,4,1,0,11,2,1,29,14,6,14,0.288879105,0.55,Sneha Joshi,sneha.joshi605@example.com,918000000000.0,
21,No,Rarely,704,Quality Control,33,1,Biotechnology,1,714,2,Female,89,4,3,Dairy Quality Analyst,1,Single,55650,10734,0,Yes,15,1,2,0,34,4,4,5,11,11,1,0.331250102,0.55,Riya Nair,riya.nair915@example.com,919000000000.0,
32,No,Non-Travel,438,Maintenance,10,2,Mechanical Engineering,1,715,2,Female,56,4,1,Logistics & Supply Chain Coordinator,4,Married,53766,10883,2,No,12,4,3,0,21,5,3,17,12,11,4,0.268422538,0.35,Pooja Joshi,pooja.joshi406@example.com,919000000000.0,
30,No,Frequently,394,Logistics,47,3,Food Technology,1,716,1,Male,95,3,1,Cheese Production Technician,3,Single,101478,3025,2,Yes,10,3,2,0,38,0,3,27,17,2,6,0.637774764,0.5,Vivek Sharma,vivek.sharma925@example.com,916000000000.0,
42,No,Frequently,877,Maintenance,42,4,Mechanical Engineering,1,717,2,Female,72,1,4,Cheese Production Technician,3,Divorced,52419,14197,4,Yes,20,1,2,2,0,5,4,27,13,2,16,0.495403364,0.5,Sneha Reddy,sneha.reddy710@example.com,916000000000.0,
35,No,Frequently,1445,Production,12,3,Logistics,1,718,4,Male,132,2,2,Packaging Machine Operator,3,Single,36668,5359,0,No,21,1,4,1,36,1,3,10,18,14,7,0.386267265,0.4,Nisha Joshi,nisha.joshi974@example.com,919000000000.0,
50,No,Non-Travel,260,Quality Control,16,4,Dairy Science,1,719,3,Female,95,1,1,Dairy Quality Analyst,3,Single,36246,7257,6,No,11,2,1,0,20,4,1,11,6,5,8,0.50852458,0.55,Pooja Trivedi,pooja.trivedi153@example.com,917000000000.0,
30,No,Rarely,1352,Farm Operations,41,1,Dairy Science,1,720,3,Male,135,1,1,Logistics & Supply Chain Coordinator,2,Divorced,44996,4951,0,No,17,4,3,0,0,0,3,22,5,5,9,0.790898001,0.35,Riya Rana,riya.rana400@example.com,917000000000.0,
35,No,Frequently,1189,Production,32,1,Biotechnology,1,721,4,Female,62,2,1,Dairy Quality Analyst,4,Single,71312,9389,3,No,22,3,2,0,3,1,2,1,4,0,10,0.848955584,0.55,Pooja Patel,pooja.patel836@example.com,918000000000.0,
27,No,Frequently,884,Production,15,3,Dairy Science,1,722,3,Female,70,3,4,Maintenance Engineer,1,Single,23065,16666,5,No,10,1,3,0,31,4,2,26,3,14,0,0.541233301,0.6,Kavya Trivedi,kavya.trivedi715@example.com,919000000000.0,
23,No,Frequently,355,Quality Control,27,1,Food Technology,1,723,1,Female,50,4,1,Dairy Quality Analyst,4,Married,30467,16952,0,No,19,4,4,2,0,4,2,4,17,14,14,0.596727041,0.55,Pooja Bose,pooja.bose57@example.com,919000000000.0,
59,No,Non-Travel,1122,Farm Operations,28,3,Logistics,1,724,2,Male,68,4,2,Dairy Lab Technician,3,Divorced,70646,16227,6,Yes,16,3,2,1,12,5,4,27,13,14,7,0.380039951,0.55,Arjun Gandhi,arjun.gandhi527@example.com,917000000000.0,
23,No,Rarely,1067,Logistics,17,4,Mechanical Engineering,1,725,2,Male,109,1,4,Cheese Production Technician,1,Divorced,41007,19534,9,No,14,1,1,1,16,4,4,3,15,0,18,0.559520265,0.5,Ankit Malhotra,ankit.malhotra59@example.com,918000000000.0,
44,Yes,Non-Travel,1102,Farm Operations,46,2,Logistics,1,726,2,Male,82,3,2,Dairy Quality Analyst,2,Married,88079,17624,6,No,22,4,2,1,11,4,4,8,19,10,11,0.723683725,0.55,Karan Iyer,karan.iyer98@example.com,918000000000.0,
22,No,Rarely,1198,Maintenance,2,1,Dairy Science,1,727,1,Female,53,4,1,Dairy Lab Technician,4,Married,48702,3735,2,No,15,2,4,2,6,3,4,12,13,5,5,0.544496085,0.55,Nisha Joshi,nisha.joshi900@example.com,917000000000.0,
51,No,Rarely,1174,Production,36,4,Mechanical Engineering,1,728,1,Male,52,3,1,Dairy Lab Technician,1,Single,114369,19422,3,No,17,1,2,1,2,4,4,12,4,6,9,0.411451031,0.55,Meera Malhotra,meera.malhotra114@example.com,919000000000.0,
22,No,Rarely,1430,Maintenance,7,2,Biotechnology,1,729,1,Male,140,2,2,Milk Processing Operator,1,Single,95569,8369,5,No,13,4,4,2,25,5,1,14,10,8,4,0.607424043,0.45,Amit Malhotra,amit.malhotra970@example.com,916000000000.0,
46,No,Rarely,587,Logistics,13,2,Logistics,1,730,4,Male,101,1,4,Dairy Lab Technician,3,Single,73952,9127,6,No,15,3,2,2,30,3,4,1,11,3,6,0.862659222,0.55,Pooja Pillai,pooja.pillai739@example.com,920000000000.0,
48,No,Frequently,1086,Maintenance,15,2,Mechanical Engineering,1,731,1,Male,148,1,4,Cheese Production Technician,3,Married,78065,4912,3,No,23,3,3,0,35,3,3,22,17,13,6,0.821588698,0.5,Rohit Nair,rohit.nair81@example.com,916000000000.0,
51,Yes,Rarely,1037,Farm Operations,25,4,Mechanical Engineering,1,732,3,Male,77,3,2,Packaging Machine Operator,4,Divorced,54169,17464,9,No,20,2,1,2,25,0,1,12,3,9,8,0.738469665,0.4,Arjun Desai,arjun.desai5@example.com,917000000000.0,
38,No,Rarely,539,Maintenance,23,4,Mechanical Engineering,1,733,4,Male,119,4,1,Maintenance Engineer,2,Single,36829,14606,8,No,12,1,4,1,2,1,4,6,12,5,14,0.393346743,0.6,Sneha Reddy,sneha.reddy227@example.com,917000000000.0,
40,No,Non-Travel,403,Logistics,22,3,Food Technology,1,734,4,Female,119,3,3,Cheese Production Technician,1,Married,80135,3242,8,Yes,16,2,3,1,27,3,3,22,19,11,5,0.369091655,0.5,Ankit Nair,ankit.nair936@example.com,920000000000.0,
24,No,Non-Travel,360,Logistics,26,2,Logistics,1,735,4,Female,104,2,2,Logistics & Supply Chain Coordinator,3,Divorced,24522,17636,8,Yes,11,4,4,1,16,2,1,16,12,2,15,0.786976033,0.35,Vivek Iyer,vivek.iyer376@example.com,919000000000.0,
37,No,Non-Travel,591,Logistics,33,2,Mechanical Engineering,1,736,1,Male,106,4,2,Packaging Machine Operator,4,Married,105687,12108,9,Yes,21,3,2,0,37,3,2,7,3,12,6,0.326922233,0.4,Kavya Nair,kavya.nair571@example.com,917000000000.0,
